timestamp,elapsed_s,FUEL_SYSTEM_STATUS,ENGINE_LOAD,COOLANT_TEMP,SHORT_FUEL_TRIM_1,LONG_FUEL_TRIM_1,RPM,SPEED,TIMING_ADVANCE,INTAKE_TEMP,MAF,THROTTLE_POS,EVAP_PURGE,FUEL_LEVEL,WARMUPS_SINCE_CLEAR,DIST_SINCE_CLEAR,BAROMETRIC,CATALYST_TEMP_B1S1,CATALYST_TEMP_B1S2,CONTROL_VOLTAGE,AMBIENT_TEMP,RUN_TIME,DIST_WITH_MIL,TIME_WITH_MIL,TIME_SINCE_CLEAR,ENGINE_TORQUE_PCT,ENGINE_REF_TORQUE,DRIVER_TORQUE_PCT,INJECTION_CTRL_PRESSURE_A,PM_SENSOR_B1,PM_SENSOR_B2,ODOMETER
2026-03-18T07:18:12.934,266.39,OL-Drive,14.1,62,0.0,-1.56,1254.5,45,30.0,9,3.62,16.5,0.0,86.7,255,4486,99,581.0,469.0,14.13,9,319,0,0,7807,0,288,,,765,0,92538.9
2026-03-18T07:18:15.368,268.82,OL-Drive,14.1,62,0.0,-1.56,1149.0,37,-20.5,9,3.4,16.1,0.0,87.1,255,4486,99,565.8,467.0,14.13,9,321,0,0,7807,1,288,,,751,0,92538.9
2026-03-18T07:18:17.688,271.14,CL,13.3,61,-1.56,-1.56,1159.2,26,11.0,9,3.34,16.1,0.0,86.3,255,4486,99,558.3,465.8,14.12,9,323,0,0,7807,4,288,,,802,0,92538.9
2026-03-18T07:18:19.958,273.41,CL,14.9,62,0.78,-1.56,1017.0,23,15.5,9,3.57,16.5,0.0,83.5,255,4486,99,553.0,464.6,14.12,10,326,0,0,7807,9,288,,,1121,0,92538.9
2026-03-18T07:18:22.483,275.94,CL,22.7,61,2.34,1.56,853.8,15,-11.0,9,3.39,16.5,0.0,84.3,255,4486,99,549.2,463.4,14.09,9,328,0,0,7807,9,288,,,1057,0,92538.9
2026-03-18T07:18:24.803,278.26,CL,23.1,61,-5.47,-1.56,792.8,10,9.5,9,22.93,24.3,0.0,80.8,255,4486,99,545.9,462.0,14.09,9,331,0,0,7807,48,288,,,2793,0,92538.9
2026-03-18T07:18:27.163,280.62,CL,59.2,61,-2.34,-1.56,1735.8,12,14.0,9,21.18,26.7,15.3,79.2,255,4486,99,550.4,463.3,14.14,9,333,0,0,7807,50,288,,,2761,0,92538.9
2026-03-18T07:18:29.601,283.06,CL,58.4,61,-1.56,0.0,1614.0,21,26.0,9,8.73,18.4,6.7,82.4,255,4486,99,557.6,465.4,14.13,9,335,0,0,7807,9,288,,,1670,0,92539.0
2026-03-18T07:18:31.929,285.38,CL,25.1,61,-1.56,1.56,1217.0,23,32.0,9,6.89,18.0,12.2,86.3,255,4486,99,560.9,466.4,14.12,9,337,0,0,7807,34,288,,,2806,0,92539.0
2026-03-18T07:18:34.202,287.66,CL,50.6,61,0.78,0.78,1310.0,27,16.0,9,14.43,23.5,34.9,77.6,255,4486,99,564.7,467.6,14.11,9,340,0,0,7807,53,288,,,2755,0,92539.0
2026-03-18T07:18:36.565,290.02,CL,60.0,62,-1.56,-1.56,1614.8,33,13.5,9,19.6,25.1,42.4,77.3,255,4486,99,569.8,469.4,14.15,9,342,0,0,7807,47,288,,,2713,0,92539.0
2026-03-18T07:18:38.942,292.4,CL,55.7,61,-3.12,-1.56,1853.0,37,13.5,9,22.92,26.7,54.1,83.5,255,4486,99,576.9,471.9,14.14,9,344,0,0,7807,54,288,,,2718,0,92539.0
2026-03-18T07:18:41.391,294.85,CL,55.7,62,-4.69,-1.56,2124.0,43,16.5,9,21.35,24.3,33.7,87.1,255,4486,99,588.0,475.9,14.14,9,347,0,0,7807,43,288,,,2548,0,92539.1
2026-03-18T07:18:43.758,297.21,CL,49.0,62,0.0,-1.56,1703.8,47,18.0,9,16.92,23.1,29.8,87.1,255,4486,99,598.8,480.2,14.15,9,349,0,0,7807,41,288,,,2548,0,92539.1
2026-03-18T07:18:46.108,299.56,CL,49.8,63,-2.34,-1.56,1799.0,51,18.5,9,16.35,23.1,27.8,85.9,255,4486,99,603.2,482.3,14.14,9,351,0,0,7807,42,288,,,2586,0,92539.1
2026-03-18T07:18:48.550,302.0,CL,49.8,63,-1.56,-1.56,1571.8,52,15.0,9,17.17,24.3,39.2,86.3,255,4486,99,606.4,484.0,14.13,9,354,0,0,7807,48,288,,,2734,0,92539.2
2026-03-18T07:18:50.947,304.4,CL,56.9,64,-1.56,-1.56,1671.8,55,17.0,9,16.6,23.1,29.4,85.5,255,4486,99,610.2,486.3,14.14,9,356,0,0,7807,30,288,,,2315,0,92539.2
2026-03-18T07:18:53.242,306.7,CL,39.2,65,-0.78,0.78,1409.2,57,20.0,9,12.07,21.2,21.2,86.7,255,4486,99,610.8,487.1,14.14,9,358,0,0,7808,41,288,,,2581,0,92539.2
2026-03-18T07:18:55.620,309.07,CL,54.9,65,-1.56,-1.56,1450.0,58,8.5,9,18.98,23.9,36.1,86.3,255,4486,99,611.7,488.0,14.13,9,361,0,0,7808,40,288,,,2367,0,92539.3
2026-03-18T07:18:57.992,311.45,CL,51.8,65,-1.56,0.78,1492.0,62,21.5,9,11.29,20.4,18.4,83.1,255,4486,99,612.5,488.9,14.12,9,363,0,0,7808,35,288,,,2375,0,92539.3
2026-03-18T07:19:00.474,313.93,CL,47.1,65,-2.34,0.0,1504.5,63,18.0,9,15.5,22.0,27.5,86.7,255,4486,99,612.5,489.6,14.13,9,366,0,0,7808,42,288,,,2472,0,92539.4
2026-03-18T07:19:02.847,316.3,CL,52.2,66,-0.78,-0.78,1550.0,62,15.0,9,14.68,20.8,23.9,85.5,255,4486,99,613.1,490.4,14.14,9,368,0,0,7808,40,288,,,2343,0,92539.4
2026-03-18T07:19:05.307,318.76,CL,47.8,66,0.78,0.0,1583.5,66,17.5,9,15.17,20.8,27.1,87.1,255,4486,99,613.7,491.2,14.15,9,371,0,0,7808,33,288,,,2140,0,92539.4
2026-03-18T07:19:07.698,321.15,CL,42.4,66,-1.56,0.0,1612.5,66,20.5,9,13.18,20.8,25.5,86.7,255,4486,99,613.5,491.8,14.15,9,373,0,0,7808,21,288,,,2372,0,92539.5
2026-03-18T07:19:10.117,323.57,CL,38.4,67,-1.56,1.56,1304.5,66,19.0,9,12.14,21.2,28.6,86.3,255,4486,99,612.5,491.8,14.12,9,375,0,0,7808,43,288,,,2628,0,92539.5
2026-03-18T07:19:12.532,325.99,CL,55.3,67,-0.78,0.0,1323.2,67,12.5,9,14.5,22.0,36.1,86.7,255,4486,99,612.1,492.1,14.14,9,378,0,0,7808,39,288,,,2613,0,92539.6
2026-03-18T07:19:14.901,328.36,CL,48.6,67,1.56,1.56,1335.0,68,24.0,9,10.01,20.0,26.3,86.7,255,4486,99,611.8,492.3,14.12,9,380,0,0,7808,34,288,,,2592,0,92539.6
2026-03-18T07:19:17.333,330.79,CL,45.5,68,0.78,0.78,1338.2,69,18.0,9,13.48,21.2,39.2,86.7,255,4486,99,610.5,492.4,14.14,9,382,0,0,7808,41,288,,,2558,0,92539.7
2026-03-18T07:19:19.718,333.17,CL,47.8,68,0.0,0.78,1357.8,68,16.5,9,13.89,22.0,40.8,86.7,255,4486,99,610.0,492.5,14.15,9,384,0,0,7808,31,288,,,2360,0,92539.7
2026-03-18T07:19:22.045,335.5,CL,42.0,68,0.0,0.78,1351.5,70,33.0,9,7.71,18.4,20.8,86.7,255,4486,99,609.1,492.5,14.12,9,387,0,0,7808,30,288,,,2592,0,92539.8
2026-03-18T07:19:24.430,337.88,CL,40.4,68,0.78,1.56,1351.5,69,23.5,9,10.4,20.4,30.6,87.1,255,4486,99,607.9,492.1,14.14,9,389,0,0,7808,24,288,,,2300,0,92539.8
2026-03-18T07:19:26.869,340.32,CL,32.5,68,1.56,1.56,1340.5,69,23.0,9,10.59,20.4,36.5,86.7,255,4486,99,605.7,491.7,14.12,9,392,0,0,7808,36,288,,,2579,0,92539.9
2026-03-18T07:19:29.188,342.64,CL,43.9,68,1.56,1.56,1342.8,68,19.5,9,11.85,21.2,40.0,83.1,255,4487,99,604.6,491.6,14.12,9,394,0,0,7808,35,288,,,2586,0,92539.9
2026-03-18T07:19:31.547,345.0,CL,42.0,68,2.34,1.56,1346.8,69,23.0,9,9.68,20.8,33.7,83.5,255,4487,99,603.7,491.4,14.13,9,396,0,0,7808,31,288,,,2550,0,92539.9
2026-03-18T07:19:33.939,347.39,CL,40.8,68,-0.78,-0.78,1347.5,69,11.5,9,15.48,22.4,58.4,86.3,255,4487,99,602.9,491.4,14.14,9,399,0,0,7808,47,288,,,2549,0,92540.0
2026-03-18T07:19:36.387,349.84,CL,59.2,69,1.56,-1.56,1386.5,71,12.5,9,14.73,22.7,52.2,86.7,255,4487,99,603.9,491.9,14.13,9,401,0,0,7808,40,288,,,2579,0,92540.0
2026-03-18T07:19:38.737,352.19,CL,52.9,69,3.12,-0.78,1392.0,71,11.5,9,17.04,22.7,68.2,86.7,255,4487,99,605.1,492.6,14.14,9,403,0,0,7808,50,288,,,2580,0,92540.1
2026-03-18T07:19:41.148,354.6,CL,62.0,69,2.34,-1.56,1420.2,71,6.0,9,19.35,24.3,79.6,86.7,255,4487,99,607.0,493.6,14.14,9,406,0,0,7808,70,288,,,2891,0,92540.1
2026-03-18T07:19:43.550,357.0,CL,90.2,69,-2.34,-3.91,1482.0,73,1.5,9,23.53,30.2,66.7,86.7,255,4487,99,618.0,498.4,14.15,9,408,0,0,7808,56,288,,,2658,0,92540.2
2026-03-18T07:19:46.047,359.5,CL,69.8,69,-1.56,-1.56,1503.8,75,5.0,9,21.92,25.1,43.5,86.3,255,4487,99,624.8,501.5,14.14,8,410,0,0,7808,59,288,,,2639,0,92540.2
2026-03-18T07:19:48.508,361.96,CL,71.0,70,0.78,-1.56,1507.0,76,12.0,8,18.03,22.4,62.0,86.3,255,4487,99,629.5,503.9,14.12,9,413,0,0,7808,30,288,,,2351,0,92540.3
2026-03-18T07:19:50.879,364.33,CL,42.7,70,4.69,0.0,1478.8,76,19.0,9,12.89,21.6,51.8,86.3,255,4487,99,631.2,505.3,14.13,9,415,0,0,7808,40,288,,,2600,0,92540.3
2026-03-18T07:19:53.341,366.8,CL,47.8,70,6.25,0.0,1482.0,75,25.5,9,12.48,21.2,56.1,84.3,255,4487,99,630.7,505.6,14.14,9,417,0,0,7808,23,288,,,1974,0,92540.4
2026-03-18T07:19:55.698,369.15,CL,29.8,71,3.12,0.78,1464.8,75,28.0,9,4.21,16.9,0.0,86.7,255,4487,99,629.1,505.4,14.15,9,420,0,0,7809,17,288,,,1799,0,92540.4
2026-03-18T07:19:58.127,371.58,CL,27.8,71,-7.03,0.78,1415.5,74,30.5,9,7.53,17.3,25.5,86.7,255,4487,99,625.7,504.3,14.15,9,422,0,0,7809,13,288,,,1251,0,92540.5
2026-03-18T07:20:00.511,373.97,CL,20.0,71,0.78,1.56,1405.2,73,31.5,9,3.87,16.5,0.0,87.1,255,4487,99,623.2,503.3,14.17,9,425,0,0,7809,0,288,,,840,0,92540.6
2026-03-18T07:20:02.907,376.36,OL-Drive,14.5,71,0.0,-1.56,1343.8,70,30.0,9,4.73,17.3,0.0,86.7,255,4487,99,620.5,502.1,14.16,9,427,0,0,7809,0,288,,,975,0,92540.6
2026-03-18T07:20:05.284,378.74,OL-Drive,17.6,71,0.0,-1.56,1272.5,67,30.0,9,4.67,16.9,0.0,86.7,255,4487,99,605.9,499.6,14.15,9,430,0,0,7809,0,288,,,957,0,92540.6
2026-03-18T07:20:07.772,381.23,OL-Drive,17.6,71,0.0,-1.56,1201.5,64,30.0,9,4.34,16.9,0.0,87.1,255,4487,99,572.6,497.6,14.16,9,432,0,0,7809,0,288,,,968,0,92540.7
2026-03-18T07:20:10.212,383.67,OL-Drive,17.3,70,0.0,-1.56,1404.5,61,30.0,9,5.25,17.3,0.0,87.1,255,4487,99,548.3,495.2,14.16,9,434,0,0,7809,0,288,,,945,0,92540.7
2026-03-18T07:20:12.541,386.0,OL-Drive,17.6,70,0.0,-1.56,1184.2,53,30.0,9,4.35,16.9,0.0,85.1,255,4487,99,523.5,492.6,14.15,9,437,0,0,7809,0,288,,,932,0,92540.8
2026-03-18T07:20:14.946,388.4,OL-Drive,17.3,70,0.0,-1.56,1186.5,43,30.0,9,4.23,16.9,0.0,85.1,255,4487,99,489.6,488.5,14.14,9,439,0,0,7809,0,288,,,808,0,92540.8
2026-03-18T07:20:17.385,390.84,OL-Drive,14.9,69,0.0,-1.56,1083.5,34,14.5,9,3.23,16.1,0.0,84.7,255,4487,99,471.9,485.8,14.12,9,441,0,0,7809,3,288,,,820,0,92540.8
2026-03-18T07:20:19.805,393.26,CL,15.7,69,0.78,-1.56,921.0,22,7.0,9,3.78,16.5,0.0,82.0,255,4487,99,460.6,483.6,14.11,9,444,0,0,7809,14,288,,,1335,0,92540.8
2026-03-18T07:20:22.168,395.62,CL,27.8,68,4.69,-1.56,707.0,9,-1.5,9,4.21,16.9,0.0,83.1,255,4487,99,453.5,481.0,14.12,9,446,0,0,7809,14,288,,,1333,0,92540.8
2026-03-18T07:20:24.480,397.93,CL,27.8,68,6.25,-1.56,702.2,3,-4.0,9,4.0,16.5,0.0,85.5,255,4487,99,447.6,479.5,14.09,9,448,0,0,7809,14,288,,,1324,0,92540.8
2026-03-18T07:20:26.894,400.35,CL,27.5,68,2.34,-0.78,696.0,0,-2.5,9,4.01,16.5,0.0,86.7,255,4487,99,445.6,478.1,14.08,9,451,0,0,7809,14,288,,,1318,0,92540.8
2026-03-18T07:20:29.355,402.81,CL,27.8,67,-0.78,-0.78,683.5,0,-1.5,9,3.65,16.5,12.2,86.7,255,4487,99,444.3,476.7,14.08,9,453,0,0,7809,14,288,,,1343,0,92540.8
2026-03-18T07:20:31.693,405.15,CL,27.1,67,1.56,-0.78,693.8,0,-2.0,9,3.68,16.5,13.3,86.3,255,4487,99,443.2,474.8,14.1,9,455,0,0,7809,14,288,,,1313,0,92540.8
2026-03-18T07:20:34.078,407.53,CL,27.5,66,1.56,-0.78,694.5,0,-2.5,9,3.71,16.5,15.7,86.7,255,4487,99,442.8,473.5,14.1,9,458,0,0,7809,14,288,,,1361,0,92540.8
2026-03-18T07:20:36.462,409.92,CL,27.5,66,0.78,-0.78,697.5,0,-3.0,9,3.75,16.5,16.5,86.7,255,4487,99,442.5,472.3,14.09,9,460,0,0,7809,24,288,,,2140,0,92540.8
2026-03-18T07:20:38.913,412.37,CL,38.0,66,-1.56,1.56,1271.0,0,16.0,9,15.54,20.4,69.8,84.7,255,4487,99,443.1,471.3,14.12,9,463,0,0,7809,39,288,,,1818,0,92540.8
2026-03-18T07:20:41.307,414.76,CL,37.3,66,0.78,-0.78,1837.5,15,21.0,9,13.07,21.6,69.0,79.6,255,4487,99,456.4,472.1,14.1,9,465,0,0,7809,59,288,,,2558,0,92540.8
2026-03-18T07:20:43.697,417.15,CL,69.4,66,-0.78,-1.56,1941.2,24,13.0,9,24.54,25.1,73.3,78.8,255,4487,99,479.4,475.5,14.12,9,467,0,0,7809,72,288,,,3136,0,92540.9
2026-03-18T07:20:46.127,419.58,CL,87.1,66,-1.56,-3.91,2385.0,35,5.5,9,36.59,28.2,79.2,77.6,255,4488,99,524.1,482.6,14.08,9,470,0,0,7809,74,288,,,2488,0,92540.9
2026-03-18T07:20:48.488,421.94,CL,68.6,66,0.0,-1.56,2718.8,45,10.5,9,40.28,27.8,76.9,78.8,255,4488,99,611.2,499.3,14.12,9,472,0,0,7809,54,288,,,2255,0,92540.9
2026-03-18T07:20:50.782,424.24,CL,60.8,66,2.34,-1.56,1945.2,53,6.0,9,31.4,27.8,89.8,83.1,255,4488,99,645.6,507.9,14.12,9,474,0,0,7809,52,288,,,2303,0,92540.9
2026-03-18T07:20:53.218,426.67,CL,53.3,68,-2.34,-1.56,2126.5,60,17.0,9,22.09,23.1,71.0,86.7,255,4488,99,663.9,513.9,14.12,9,476,0,0,7809,42,288,,,2367,0,92541.0
2026-03-18T07:20:55.628,429.08,CL,60.4,69,-0.78,-1.56,1876.5,62,15.5,9,17.12,24.7,74.1,87.1,255,4488,99,671.3,517.3,14.12,9,479,0,0,7810,44,288,,,2255,0,92541.0
2026-03-18T07:20:58.007,431.46,CL,54.1,70,1.56,-1.56,1967.0,66,15.5,9,20.31,23.1,69.0,83.5,255,4488,99,673.5,520.5,14.11,9,481,0,0,7810,43,288,,,2355,0,92541.1
2026-03-18T07:21:00.376,433.83,CL,51.8,70,0.0,-1.56,2045.2,68,16.5,9,23.6,25.5,87.5,84.3,255,4488,99,672.6,522.0,14.11,9,484,0,0,7810,50,288,,,2820,0,92541.1
2026-03-18T07:21:02.769,436.22,CL,60.4,71,0.78,-1.56,2157.0,72,25.5,9,24.0,25.9,90.6,85.9,255,4488,99,672.1,523.9,14.12,9,486,0,0,7810,48,288,,,2668,0,92541.2
2026-03-18T07:21:05.082,438.54,CL,56.5,71,0.0,-1.56,2249.0,74,25.5,9,24.0,26.3,100.0,87.1,255,4488,99,671.9,527.3,14.12,9,488,0,0,7810,54,288,,,2847,0,92541.2
2026-03-18T07:21:07.520,440.97,CL,60.4,72,2.34,-1.56,1917.8,78,23.5,9,23.35,26.7,100.0,86.3,255,4488,99,671.4,529.1,14.13,9,491,0,0,7810,37,288,,,2160,0,92541.3
2026-03-18T07:21:09.963,443.42,CL,38.4,73,4.69,1.56,1580.2,80,25.5,9,8.2,19.2,49.0,86.7,255,4488,99,669.5,529.8,14.14,9,493,0,0,7810,19,288,,,2354,0,92541.3
2026-03-18T07:21:12.299,445.75,CL,25.5,73,2.34,-0.78,1316.2,81,10.0,9,16.9,32.9,46.7,85.9,255,4488,99,666.6,529.6,14.13,9,495,0,0,7810,76,288,,,2966,0,92541.4
2026-03-18T07:21:14.643,448.1,CL,85.9,73,0.78,-1.56,2009.2,82,20.5,9,27.37,30.2,100.0,83.5,255,4488,99,669.8,533.7,14.12,9,498,0,0,7810,50,288,,,2730,0,92541.4
2026-03-18T07:21:17.077,450.53,CL,58.0,74,-0.78,-3.91,2071.0,85,25.0,9,21.57,23.1,76.9,85.9,255,4488,99,671.0,536.0,14.12,9,500,0,0,7810,50,288,,,2866,0,92541.5
2026-03-18T07:21:19.496,452.95,CL,52.2,75,2.34,0.78,1703.0,87,24.5,9,10.37,23.1,58.8,85.1,255,4488,99,669.8,536.8,14.14,9,503,0,0,7810,32,288,,,2686,0,92541.5
2026-03-18T07:21:21.930,455.38,CL,42.7,75,8.59,0.0,1402.2,86,17.0,9,23.46,31.4,52.2,86.3,255,4488,99,666.3,536.6,14.13,9,505,0,0,7810,59,288,,,2989,0,92541.6
2026-03-18T07:21:24.414,457.87,CL,71.4,75,0.0,-1.56,1727.2,86,20.0,9,26.15,31.8,100.0,86.3,255,4488,99,665.8,537.4,14.13,9,507,0,0,7810,59,288,,,2954,0,92541.7
2026-03-18T07:21:26.819,460.27,CL,70.6,76,-0.78,-1.56,1774.0,90,19.0,9,23.48,28.2,100.0,86.3,255,4488,99,666.4,538.9,14.11,9,510,0,0,7810,52,288,,,2277,0,92541.7
2026-03-18T07:21:29.272,462.73,CL,76.1,76,-0.78,0.0,1807.8,92,24.5,9,14.78,25.9,100.0,83.9,255,4488,99,666.9,541.0,14.1,9,512,0,0,7810,53,288,,,2898,0,92541.8
2026-03-18T07:21:31.652,465.11,CL,49.8,76,1.56,0.0,1507.8,92,25.5,9,12.51,22.4,100.0,82.4,255,4488,99,665.2,541.1,14.12,9,515,0,0,7810,61,288,,,2250,0,92541.8
2026-03-18T07:21:34.075,467.53,CL,40.0,76,0.0,0.78,1498.2,93,29.5,9,11.39,18.8,59.6,84.7,255,4489,99,662.8,540.7,14.12,9,517,0,0,7810,48,288,,,2583,0,92541.9
2026-03-18T07:21:36.559,470.01,CL,49.0,77,0.78,-3.12,1465.5,90,23.5,9,24.65,24.3,100.0,84.3,255,4489,99,660.1,539.8,14.12,9,519,0,0,7810,44,288,,,2388,0,92542.0
2026-03-18T07:21:38.933,472.39,CL,51.4,78,2.34,-1.56,1467.0,92,7.5,9,13.48,24.7,57.6,85.1,255,4489,99,657.1,539.2,14.1,9,522,0,0,7810,58,288,,,3128,0,92542.0
2026-03-18T07:21:41.243,474.7,CL,78.0,77,0.78,-1.56,1764.8,92,8.5,9,21.65,25.1,94.9,86.3,255,4489,99,656.9,539.6,14.12,9,524,0,0,7810,56,288,,,2462,0,92542.1
2026-03-18T07:21:43.670,477.12,CL,51.8,75,0.0,-0.78,1782.0,91,27.5,9,17.17,23.1,0.0,85.9,255,4489,99,656.7,540.0,14.12,9,526,0,0,7810,50,288,,,2805,0,92542.1
2026-03-18T07:21:45.956,479.41,CL,58.8,75,0.0,0.0,1771.8,90,25.5,9,12.68,20.4,40.0,86.7,255,4489,99,655.2,539.1,14.11,9,529,0,0,7810,33,288,,,2040,0,92542.2
2026-03-18T07:21:48.372,481.83,CL,38.8,75,0.0,-3.91,1739.8,89,20.0,9,10.54,24.7,63.5,85.1,255,4489,99,651.4,538.1,14.1,9,531,0,0,7810,33,288,,,3098,0,92542.3
2026-03-18T07:21:50.750,484.2,CL,62.4,75,4.69,-3.12,1457.0,89,23.5,9,21.6,23.9,100.0,87.1,255,4489,99,649.1,537.2,14.09,9,533,0,0,7810,52,288,,,2963,0,92542.3
2026-03-18T07:21:53.102,486.56,CL,78.4,74,0.0,-3.12,1523.2,92,-1.0,9,35.4,35.7,70.2,87.1,255,4489,99,649.6,537.6,14.13,9,536,0,0,7810,46,288,,,2888,0,92542.4
2026-03-18T07:21:55.492,488.95,CL,59.2,74,0.78,-3.91,1821.8,91,20.5,9,19.37,25.1,83.1,86.7,255,4489,99,652.7,539.6,14.11,9,538,0,0,7811,57,288,,,2889,0,92542.4
2026-03-18T07:21:57.912,491.37,CL,64.7,74,3.12,-3.91,1847.5,92,9.5,9,23.46,28.6,100.0,85.9,255,4489,99,655.5,540.7,14.11,9,540,0,0,7811,55,288,,,2786,0,92542.5
2026-03-18T07:22:00.356,493.81,CL,65.9,74,0.0,-3.91,1896.0,98,21.5,9,29.96,28.6,50.2,85.5,255,4489,99,658.1,542.1,14.1,9,543,0,0,7811,53,288,,,3067,0,92542.6
2026-03-18T07:22:02.796,496.25,CL,66.3,74,1.56,-3.91,1960.0,99,17.0,9,27.07,27.1,89.0,86.7,255,4489,99,661.4,544.0,14.11,9,545,0,0,7811,54,288,,,2755,0,92542.6
2026-03-18T07:22:05.129,498.58,CL,69.0,74,1.56,-1.56,1975.0,100,19.5,9,7.93,20.0,62.7,83.5,255,4489,99,664.5,546.3,14.13,9,548,0,0,7811,31,288,,,2095,0,92542.7
2026-03-18T07:22:07.584,501.04,CL,34.9,75,5.47,0.78,1936.5,99,23.0,9,15.76,20.8,69.0,85.5,255,4489,99,663.3,546.1,14.15,9,550,0,0,7811,0,288,,,850,0,92542.8
2026-03-18T07:22:09.971,503.43,OL-Drive,14.9,75,0.0,-0.78,1865.5,97,30.0,9,8.9,18.0,0.0,82.7,255,4489,99,660.8,545.1,14.13,9,552,0,0,7811,27,288,,,2097,0,92542.8
2026-03-18T07:22:12.289,505.74,CL,33.7,75,1.56,3.12,1830.2,94,25.5,9,17.01,20.4,0.0,82.0,255,4489,99,656.3,543.3,14.13,9,554,0,0,7811,42,288,,,2433,0,92542.9
2026-03-18T07:22:14.744,508.2,CL,46.3,74,1.56,0.78,1525.0,94,25.0,9,20.68,26.3,58.8,84.7,255,4490,99,653.7,542.3,14.1,9,557,0,0,7811,34,288,,,2413,0,92543.0
2026-03-18T07:22:17.179,510.63,CL,44.3,74,4.69,1.56,1507.8,94,26.5,9,3.5,19.6,29.4,81.2,255,4490,99,650.8,541.0,14.13,9,559,0,0,7811,0,288,,,842,0,92543.0
2026-03-18T07:22:19.603,513.06,OL-Drive,14.5,73,0.0,-0.78,1438.2,90,30.0,9,5.45,16.9,0.0,82.4,255,4490,99,641.0,538.7,14.12,9,562,0,0,7811,0,288,,,991,0,92543.1
2026-03-18T07:22:21.991,515.45,OL-Drive,18.0,73,0.0,-0.78,1304.5,86,30.0,9,4.78,16.9,0.0,82.0,255,4490,99,620.1,536.6,14.1,9,564,0,0,7811,31,288,,,3105,0,92543.1
2026-03-18T07:22:24.469,517.92,CL,81.6,72,0.0,-3.91,1645.2,79,-2.0,9,46.37,33.3,19.2,87.1,255,4490,99,612.5,536.5,14.06,9,566,0,0,7811,70,288,,,2565,0,92543.2
2026-03-18T07:22:26.837,520.29,CL,93.3,71,-0.78,-1.56,2415.5,82,24.0,9,28.25,26.7,11.4,81.2,255,4490,99,619.7,540.6,14.13,9,569,0,0,7811,45,288,,,2843,0,92543.2
2026-03-18T07:22:29.270,522.73,CL,53.3,72,-0.78,-2.34,2033.5,82,14.0,9,31.7,30.2,25.1,82.0,255,4490,99,632.5,543.0,14.11,9,571,0,0,7811,50,288,,,2541,0,92543.3
2026-03-18T07:22:31.650,525.1,CL,51.8,72,-3.12,-1.56,1696.0,85,25.5,9,16.59,25.1,47.5,86.7,255,4490,99,638.3,544.2,14.11,9,573,0,0,7811,50,288,,,3092,0,92543.4
2026-03-18T07:22:34.006,527.46,CL,58.0,72,0.78,-1.56,1699.0,86,20.0,9,6.75,19.2,55.3,86.3,255,4490,99,640.7,544.4,14.13,9,576,0,0,7811,20,288,,,1401,0,92543.4
2026-03-18T07:22:36.470,529.92,CL,20.8,73,10.94,-0.78,1380.2,86,30.0,9,4.31,16.9,0.0,83.1,255,4490,99,640.0,543.2,14.14,9,578,0,0,7811,0,288,,,975,0,92543.5
2026-03-18T07:22:38.843,532.3,OL-Drive,17.3,72,0.0,-0.78,1310.8,83,30.0,9,4.75,17.3,0.0,84.7,255,4490,99,633.7,541.7,14.12,9,581,0,0,7811,0,288,,,975,0,92543.5
2026-03-18T07:22:41.285,534.74,OL-Drive,17.6,72,0.0,-0.78,1253.0,80,30.0,9,4.7,16.9,0.0,81.6,255,4490,99,614.7,539.9,14.15,9,583,0,0,7811,0,288,,,935,0,92543.6
2026-03-18T07:22:43.607,537.06,OL-Drive,17.3,71,0.0,-0.78,1240.5,72,30.0,10,4.53,17.3,0.0,80.8,255,4490,99,591.4,537.7,14.13,10,585,0,0,7811,0,288,,,944,0,92543.6
2026-03-18T07:22:46.057,539.51,OL-Drive,17.3,70,0.0,-0.78,1055.2,55,30.0,10,3.73,16.5,0.0,80.0,255,4490,99,555.6,534.0,14.14,10,588,0,0,7811,0,288,,,905,0,92543.6
2026-03-18T07:22:48.432,541.89,OL-Drive,16.1,70,0.0,-0.78,1064.0,37,14.5,10,3.46,16.1,0.0,82.0,255,4490,99,538.6,531.6,14.11,10,590,0,0,7811,5,288,,,909,0,92543.7
